amazon_id,album_mbid,MSD_track_id,recording_mbid,artist_mbid,genres
B00008FMTJ,e40e6c62-885f-3ddc-99e0-ba1679d05901,TRXOIVQ128F92F1608,78b920f3-276a-490f-9385-d908c7da90b6,f5d7d748-256e-4875-a065-78cf2f1e3d39,Country
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRXPEQW128F92E92CF,1b23344b-974c-4c05-9300-9d4b8f5c600e,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TREHZTT12903CE4740,da22ecc7-e731-4009-80c2-dbe8d0b27764,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRTFXRQ12903CBB976,5d34fe32-a7d2-4707-94de-515c49c845b5,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRUCLFU128F426181F,e9985e70-dc68-4933-abff-7cf0c659da67,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRPYQGC128F4262982,0a7d838f-77a0-4291-8c62-5fa421177f47,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRLASPR128F4261819,dcd007c1-ac7a-4818-b5ac-de7818d843fa,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRUIZZT128F426182F,f1478a84-8707-4af2-8641-f7f814b22125,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B000026X93,3265b519-f5bb-3878-8ef8-b24735680bca,TRSUDAK128F4262997,233219da-c26a-421d-a185-0364fe59f7f3,29762c82-bb92-4acd-b1fb-09cc4da250d2,Rock
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRBJBRW128F4221B49,39af7474-43ab-4654-825f-905550f7242c,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRJLUAN128F4221B43,520d42f7-408f-4766-b8c9-4a0424d080fb,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRHFXCT128F4221B45,c843fafa-5c5f-437c-90fe-ff680d47e12e,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRGMUHD128F4221B47,c121e54c-8e50-4f2e-9424-c5e78668dc61,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRIJJEA128F4221B51,ac68108d-d631-4e21-beee-5dbbd61c7cd3,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRDBMAN128F4221B4D,606d7029-5ded-44c3-986c-9bd7379d1235,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRKTWDV128F4221B41,6fa6fc66-363d-4e0d-8d72-7c5e25f37019,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRFHEET128F4221B3F,9cf0187e-9f40-4bce-87ee-f0dabc6294f7,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRQTFBE128F4221B4B,929a5cae-ce29-4d00-b74e-3fba13dee3fd,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRYNGFD128F4221B4C,152537f8-3b08-4196-a5e6-cf041e47afd6,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005K2S5,63079207-caed-387f-a817-27c1eb444d11,TRKZUBS128F4221B4F,f1dc8843-3b38-47fc-beca-1921488a498d,869780dc-beef-497d-9ead-566badcd47da,Blues
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRCMAUS128EF34D978,fbdcc423-dbd7-4cf7-8c2b-1d396c4b0f9f,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRZGHOX128EF34D974,4295d643-be85-4306-8981-3cf99614c8ed,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRTKYCH128EF34D96A,8f58f34f-bbd5-4439-8eba-db468edce7bd,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TROSTVH128EF34D97E,4e70dcc1-1680-4df6-b956-359f8c159991,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRJSARC128EF34D966,8fc99a85-928d-4e68-af8f-873dc594344b,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRRCSGD128EF34D970,fc40687f-8b71-4617-9f66-3dce39ee4609,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRVLLQW128EF34D97A,070afc30-709d-4ecd-b2f8-475bf8c76eec,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRJDUXJ128EF34D97C,4c376e88-0504-41c8-bb85-03456a87ebdb,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRKQJRK128EF34D972,663fa005-411e-4b69-abca-a13b3072a4c6,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRXIIOX128EF34D968,36d9a336-2394-4f41-994d-289a76d5aaee,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRVLICT128EF34D976,e1ea2030-9ea6-4b43-aa71-a26b939ecb9b,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00005Q58T,ea9ed590-a1f4-3ce1-8a0f-41a582cf49a5,TRJHPMS128EF34D96E,a144964e-8b96-4338-8dc7-744d52befe0d,fa905866-03a9-42dd-a5c3-9b07cd1c0bc8,Dance & Electronic
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRHIPBR128F425E662,6d888b25-d3e3-40a1-8039-9c0a1f1a3c34,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRAPNCS128F425E669,194b5387-b7bc-4f1a-8cad-9885bb0f7d5f,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRFEPGH128F14AB124,422397e7-f6ca-49e7-bddc-67a89c1f8f97,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRLVYWZ128F425E660,2003e6ee-778d-41dc-89ab-278d8e0d21bc,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRFWHGZ128F425E666,17d3abf6-c95d-4e8f-b1fa-747487da7857,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B00009WV28,e5ca00bb-d8cf-34f8-b706-721fc4062bf8,TRXYGDJ128F425E667,5d85f211-6f4a-4169-8011-206616a8fc95,dcad1062-476a-4bde-beb9-391ac4ad5eaa,Rock
B0012K54CQ,8749bd0a-e600-3c1c-acf6-5dab1d555820,TRRSGKE12903D0CDFF,eda77718-5bc6-43ea-b2a0-1467f9a6cb49,2120a404-1a73-41f2-9208-44670d77c7a7,Dance & Electronic
B0012K54CQ,8749bd0a-e600-3c1c-acf6-5dab1d555820,TRDUPCZ12903D0CDFE,c9d18107-5875-4dd1-879f-c90c19711c0e,2120a404-1a73-41f2-9208-44670d77c7a7,Dance & Electronic
B0012K54CQ,8749bd0a-e600-3c1c-acf6-5dab1d555820,TRIFYRY12903D0CE09,c45508d2-610d-4849-acf5-3d4f1cf7a7e1,2120a404-1a73-41f2-9208-44670d77c7a7,Dance & Electronic
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRUWKJC128F92F4B02,c16b8eed-24e3-4a72-ab47-6821f8898557,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRUSCDQ128F92F4AF0,1a2b731f-ccd9-46b3-afd3-65b684c15649,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRLZYPH128F92F4B0A,737249fa-67fc-4a28-b813-8c487d7f2ea4,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRMDKMD128F92F4AF9,8eed6a5b-4c3e-4c9e-8cf8-8c6c5c4abac7,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRKNTBA128F92F4AF5,aa53ecd8-4aa1-4913-a624-9391642b7494,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRBXBUA128F92F4B0F,5f942caa-4b98-4dd5-9b76-510ae9452aa6,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRVBQVR128F92F4B1C,82b536d9-2d32-40f1-85e8-ad5c8e69a08f,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRCUURM128F92F4B05,8c313670-7630-4867-a3ff-b3fe4b214a2c,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B00069IVWY,32b38d74-f459-3c6f-8296-26748f22ea1f,TRMGTVY128F92F4B31,94766bd6-d2e7-428a-87f2-5ab6a861239f,9d981b2c-b2bf-4995-a8ff-e727077975f8,Folk
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRUREHG128F92D5D95,218aba7d-4b4f-4841-9bd7-27010aff0530,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRWPZIJ128F92D5D9D,1bcd2815-c25f-4ec9-b71e-ce5acf943614,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRBPQPJ128F92D5D94,3597ecf3-82b7-4330-9fcc-de5571a19585,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRMHEUX128F92D5D9E,9ceeac38-05aa-449f-a0b2-6ebf78c269ab,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRBSWQO128F930D04A,4d0a71fd-f754-49d2-b637-6af2e302317d,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRSQBVJ128F92D5D99,e58d1281-dc5c-4130-8f1f-dc028e8f3d7b,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRTMOZO128F92D5D9F,c8459507-f540-4cd8-ad30-a67e12dae9b7,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRSIBMY128F92D5D96,d54d508a-7707-4113-821b-cebbd2b0f6dc,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B0024QT0YK,9a5ad892-0c7d-4dad-87e0-496cbe050f9e,TRAEBDB128F92D5D98,15ccd813-58df-45af-86f3-453680b25773,50c35b52-700a-4dc9-8d36-fd656b556886,Dance & Electronic
B000UE7OC8,c293f4c3-0567-4141-b4be-0813a0ba0480,TRUSEDS128F932CA68,7b5849fd-8150-4a52-a3c2-fe08775356d9,d0440ef0-bb45-46a2-aa89-7cc661604781,Dance & Electronic
B002ASVQZ8,64f32fe2-a3cc-4c30-a126-3101c5fbc6fa,TRDBNJF128F4229B2F,c254c411-224a-4120-902d-3417bfc43992,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B002ASVQZ8,64f32fe2-a3cc-4c30-a126-3101c5fbc6fa,TRZBLOO128F1478477,e249001c-729e-484f-b0e1-2810cd668126,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B000K4X5FI,18174dad-5298-3727-b515-2d95d904eba6,TRSOLIF128F427F056,893e0fc5-7919-46f0-a538-6a608c3988e3,479658be-3a59-4e00-adaa-a4e0af8a4aaf,Rock
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRYJGQU128F9310F86,7d591b7d-e4f1-4f4f-a609-82514a2599d6,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRJSLDL128F930EE42,06277010-9374-4b62-b48f-2cb84574b2ef,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRGFSKI128F930EDE0,854d9ec6-5ca7-4103-a189-9e9d9efb8449,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRUIHDQ128F931B5EC,7bac12b7-55cf-4efd-acc0-14ea69d02453,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TROWXPJ128F92CB00B,c43ee234-8b1f-4935-b553-6a45e2a72642,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRSMDLI128F930EE41,f149290b-6755-4d02-b53f-b6efc94a0279,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B002PMM0R2,878d1280-00dc-355c-a587-ee9bc81c5a07,TRGDWWZ128F930EDE1,6313c1e2-1a91-483f-bba9-5334c69c1a3f,a67b2281-f999-4a4e-93ce-3fdafbcc0d39,R&B
B000JFBDSY,745e876b-2c92-4185-bc53-aafaf1698a96,TRECRIK128F935C9F3,3a327baa-8fe2-402b-ad80-e79061efdd80,3cb25fb2-5547-4b05-adec-1a5e37830d46,R&B
B000JFBDSY,745e876b-2c92-4185-bc53-aafaf1698a96,TRMPQLX128F1492D2B,963d1df8-786e-4e42-9ccd-2a5037b630bb,3cb25fb2-5547-4b05-adec-1a5e37830d46,R&B
B0000B2TNV,e904d524-8d22-369d-8ada-7c798ae0c1c6,TRYKBFW12903CE46DC,968ec22a-2b87-4a14-be4a-1bc0fd40a9c6,56841f5a-6767-4009-8947-b1352c2a8a4c,Rock
B0000B2TNV,e904d524-8d22-369d-8ada-7c798ae0c1c6,TRWEOJC12903CE46CC,935bb48a-3741-4c9d-8fa0-133ea7e025e9,56841f5a-6767-4009-8947-b1352c2a8a4c,Rock
B0002KQK34,8ce0bf9f-b6f4-449f-961e-bc61d959c3d0,TRVBWWI12903CACA05,864774d5-f241-448b-b23f-f21c64db7939,6552222a-4a4e-45e8-a472-a4bd6bfbd047,Jazz
B0002KQK34,8ce0bf9f-b6f4-449f-961e-bc61d959c3d0,TRADLZN12903CB341E,23d28fec-294e-41e9-8227-170b61f665e2,6552222a-4a4e-45e8-a472-a4bd6bfbd047,Jazz
B0002KQK34,8ce0bf9f-b6f4-449f-961e-bc61d959c3d0,TRBYBTY12903CAC9FE,9b437c06-47e3-45f7-b643-f600ea5f9a17,6552222a-4a4e-45e8-a472-a4bd6bfbd047,Jazz
B00004U0QX,9f9e7da0-242e-3cd9-b4bd-d1532d2765c1,TRCKOIR128F93245AB,02bc0c2f-8833-4197-8041-05c0c70b0d4b,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Alternative Rock
B00004U0QX,9f9e7da0-242e-3cd9-b4bd-d1532d2765c1,TRPUWTA128F93245A3,18b99201-6f93-43bd-b86b-0abe858de0ca,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Alternative Rock
B0012OVEIK,6a363ef8-a7d6-3834-8583-36f35a426377,TRSGYQG128F42298EA,27647d50-aa34-43d8-a9a8-e936b95b7f3a,aa7a2827-f74b-473c-bd79-03d065835cf7,R&B
B0012OVEIK,6a363ef8-a7d6-3834-8583-36f35a426377,TRUQRBD128F93169D2,c8cc6a4b-865b-466c-93f4-e8d2a96fabcd,aa7a2827-f74b-473c-bd79-03d065835cf7,R&B
B007BWUJ9M,aaca1b18-4782-4e79-9d23-57e5619b0d7b,TRBRITD128F4251F5A,13553461-19a8-440a-8d5e-56d5613445fc,7c1f9644-46dc-47fa-b4a7-a7a9cc8a2a8f,Jazz
B007BWUJ9M,aaca1b18-4782-4e79-9d23-57e5619b0d7b,TRTRUMX128F4251F63,818e34fc-4c13-4257-b87f-20bfefd05759,7c1f9644-46dc-47fa-b4a7-a7a9cc8a2a8f,Jazz
B00004ZBLR,ebedbfa1-1a5b-357a-b0b8-f53b31af44f3,TRELEZI128F92FA132,2231a0f0-705d-4f3f-aafd-bf8e847981dc,ab77c1ff-f2df-4499-966c-1070d81e0a76,Dance & Electronic
B00004ZBLR,ebedbfa1-1a5b-357a-b0b8-f53b31af44f3,TROTICN128F9305DC0,2ce80cb5-0d33-40e2-8cb1-94e7da884921,ab77c1ff-f2df-4499-966c-1070d81e0a76,Dance & Electronic
B00004ZBLR,ebedbfa1-1a5b-357a-b0b8-f53b31af44f3,TRVJJRI128F92FA139,971f3308-d6f9-462d-a09b-ee03f80182eb,ab77c1ff-f2df-4499-966c-1070d81e0a76,Dance & Electronic
B00004ZBLR,ebedbfa1-1a5b-357a-b0b8-f53b31af44f3,TRWHGDP128F92FA153,d5f71c1f-99cb-4237-ab0d-9c1f529948b1,ab77c1ff-f2df-4499-966c-1070d81e0a76,Dance & Electronic
B00004ZBLR,ebedbfa1-1a5b-357a-b0b8-f53b31af44f3,TRYYRBY128F92FA14D,f171af76-8386-4670-85bc-631960a71f43,ab77c1ff-f2df-4499-966c-1070d81e0a76,Dance & Electronic
B000JRYMM6,7ed47c14-d393-3ea1-b1d2-d3735e8c25ae,TRYHYIS128F92F4BDF,ab25efb0-49db-4918-bbbf-882717c20369,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B000JRYMM6,7ed47c14-d393-3ea1-b1d2-d3735e8c25ae,TRMPANT12903CF85F6,c72ff006-2c05-41f3-a19c-15c25930bdbf,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B000JRYMM6,7ed47c14-d393-3ea1-b1d2-d3735e8c25ae,TRFZUSF128F93357E5,2af4ede7-ca06-4558-b0ba-d2e6a22d48fe,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B000JRYMM6,7ed47c14-d393-3ea1-b1d2-d3735e8c25ae,TRAJGJR12903CFCE00,b50292c4-7016-40b7-9177-22260bdbb567,89ad4ac3-39f7-470e-963a-56509c546377,Dance & Electronic
B00005HXVF,31fb71f4-0806-32de-9168-536af61dbe45,TRVUBFM128E0792688,3c07a3aa-584b-49c1-a9db-370c32f677fb,6fe07aa5-fec0-4eca-a456-f29bff451b04,Rock
B00000IQKC,c6bfea7c-39aa-3353-b2b9-fa046a548183,TRUVKFO128F931D160,65e26d5b-0298-47a2-bef6-5606cddda538,f74e2126-0bbf-4a3a-8e91-ec23d8d63921,Latin Music
B000BDJ4QM,098cb957-c8f1-3202-9fac-52e89b457ce7,TRKJIWU128F92EAC9D,19d57eb5-316c-4423-ad96-ce6bc58381d1,020bfbb4-05c3-4c86-b372-17825c262094,Rock
B000BDJ4QM,098cb957-c8f1-3202-9fac-52e89b457ce7,TRLWENY128F14528B0,df0d6510-cc97-483a-8f1a-0a5c88588c8a,020bfbb4-05c3-4c86-b372-17825c262094,Rock
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRTRTVO128F930C1B6,f8189a72-b637-4e7d-b6e2-52f3bea3f8d8,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRGIKTB128F930C1AD,35054dc2-b2fe-4ef5-afa5-3e04b844a8c4,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRPXKIT128F930C1B5,d541099e-8204-4532-a9f3-a4ca7bde8927,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRDTPOB128F930C1B1,ee30c95f-71b4-4fc5-809e-9a59a821705e,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRFEYHZ128F930C1B0,f252a5da-cc22-4861-ba02-79ac2731e00f,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRKAWEF128F930C1B7,e9ae13d0-b7ee-48bc-bfed-b27730124a9c,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRSKIUQ128F930C1B8,e887cbcb-ebb5-44c3-a72e-f903e72e9927,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRJTRZJ128F930C1AE,efd1e65c-19af-4456-8cc4-ced3732a459f,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRRJWZO128F930C1B3,93e4ff00-cfeb-478b-aac4-e234f726fa71,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRSSUQF128F930C1B2,37166fa3-7452-4b10-a33a-ae778eb2ae69,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRFOWLN128F930C1AF,dbe2459a-196e-482e-831b-68526e30e148,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B000ETQSE4,6838e741-eca1-3ace-92b9-2ed75eafc882,TRSLOEX128F930C1B4,7fdf2b37-1d64-4884-a0ad-d490e0d59efa,43baffb3-95bc-4038-aa41-0d5520ea44fe,Rap & Hip-Hop
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRMNZYO12903D04430,e9a615be-f2dd-44d5-8b65-fa3041608769,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRLKBTB12903D04434,f1be9910-8651-41d7-8f03-78ae70c9c049,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRXKFHR12903D04469,d867086e-03fb-4fd3-a2f1-50bf97afc983,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRZGBUD12903D0445D,de8d555a-b197-415a-8174-abea17b4bc5f,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRELPCV12903D04447,e721d778-fd73-4356-b264-af05d614f764,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRAZAXD12903D04452,c4bd64be-93ea-43e3-a7d3-ba00d7ffa32b,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRUEZEX12903D04440,a0dc1f8c-4e26-43e0-9942-900d85c8aea3,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00004YU5V,639823eb-4dc0-43ed-ae56-9961fae799c8,TRHUILF12903D04442,477a2da6-a588-40f9-b94b-362dee3bc687,5073ade4-0df8-4449-a3a9-7a89ff41ccfc,Dance & Electronic
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRGWXIC128F428D3DB,742a3b80-2c9c-4a2a-a183-52f048819b97,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRNPNFF128F932FE9E,d36ce326-2a55-4a81-9cff-c9b22fa497a0,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRMLPWL128F42929AB,51756319-f3d9-4b96-bff2-b2880f21f6ee,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRCXJOO128F92C47A3,779e8394-0b0d-49a2-a20a-dbbeadf5f5a0,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRCJADX128F428D3E0,1a8a75a5-1239-4ffe-8532-d09ffc90f179,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TROELIE128F4292471,6499313b-2ce3-447c-9429-585e2fd7e98f,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRRMRLU128F932FE97,8074e831-dc01-4dbf-a356-360f47dc0267,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRWNYTQ128F92C47A2,b506111e-841e-4aed-8829-78264ca6273b,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00005OM4N,f850adcc-4f9f-365c-bc44-fdc0d5eaa565,TRHBVZH128F428D3DE,2d42c3f4-65e2-4dec-b85f-aabb27f6a000,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Pop
B00009RBY1,dfe4da73-ced9-3336-8021-5089c961469a,TRIUYNQ128F422694E,c9524907-4e55-487f-8ce5-fa702d79a4cb,e96ab876-83bc-4f5d-98da-91dc8589acbc,Dance & Electronic
